Time [s],Temperature of Mould [C],Heat Transfered to Mould [kWh],Heat Transfered to Gas [kWh],Heat Transfered to Autoclave [kWh],Heat Lost To The Environment [kWh],Total Energy Consumed [kWh]
2194.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,7.792394451851836,27.438266829218048
2199.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,7.824464822222206,27.473900574074015
2204.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,7.856535192592576,27.50953431892998
2209.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,7.888605562962946,27.545168063785944
2214.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,7.920675933333316,27.58080180864191
2219.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,7.952746303703686,27.616435553497876
2224.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,7.984816674074056,27.65206929835384
2229.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.016887044444426,27.687703043209808
2234.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.048957414814796,27.723336788065772
2239.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.081027785185166,27.75897053292174
2244.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.113098155555535,27.794604277777704
2249.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.145168525925905,27.830238022633672
2254.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.177238896296275,27.865871767489633
2259.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.209309266666645,27.901505512345597
2264.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.241379637037015,27.937139257201565
2269.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.273450007407385,27.97277300205753
2274.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.305520377777755,28.008406746913497
2279.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.337590748148125,28.04404049176946
2284.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.369661118518495,28.07967423662543
2289.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.401731488888865,28.115307981481394
2294.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.433801859259235,28.150941726337358
2299.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.465872229629605,28.186575471193322
2304.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.497942599999977,28.22220921604929
2309.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.530012970370347,28.257842960905254
2314.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.562083340740717,28.293476705761222
2319.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.594153711111087,28.329110450617186
2324.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.626224081481457,28.364744195473154
2329.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.658294451851827,28.40037794032912
2334.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.690364822222197,28.436011685185086
2339.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.722435192592567,28.471645430041047
2344.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.754505562962937,28.50727917489701
2349.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.786575933333307,28.54291291975298
2354.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.818646303703677,28.578546664608943
2359.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.850716674074047,28.61418040946491
2364.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.882787044444417,28.649814154320875
2369.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.914857414814787,28.685447899176843
2374.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.946927785185157,28.721081644032807
2379.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,8.978998155555526,28.756715388888775
2384.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.011068525925896,28.792349133744736
2389.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.043138896296266,28.827982878600704
2394.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.075209266666636,28.863616623456668
2399.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.107279637037006,28.899250368312636
2404.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.139350007407376,28.9348841131686
2409.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.171420377777746,28.970517858024568
2414.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.203490748148116,29.006151602880532
2419.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.235561118518486,29.0417853477365
2424.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.267631488888856,29.077419092592464
2429.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.299701859259226,29.113052837448425
2434.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.331772229629598,29.148686582304393
2439.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.363842599999968,29.184320327160357
2444.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.39591297037034,29.219954072016325
2449.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.427983340740711,29.25558781687229
2454.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.460053711111081,29.291221561728257
2459.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.492124081481453,29.32685530658422
2464.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.524194451851825,29.36248905144019
2469.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.556264822222195,29.398122796296153
2474.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.588335192592567,29.433756541152118
2479.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.620405562962937,29.469390286008082
2484.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.652475933333308,29.50502403086405
2489.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.68454630370368,29.540657775720014
2494.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.71661667407405,29.57629152057598
2499.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.748687044444422,29.611925265431946
2504.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.780757414814792,29.647559010287914
2509.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.812827785185164,29.683192755143878
2514.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.844898155555535,29.718826499999846
2519.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.876968525925905,29.754460244855807
2524.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.909038896296277,29.79009398971177
2529.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.941109266666649,29.82572773456774
2534.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,9.973179637037019,29.861361479423703
2539.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.00525000740739,29.89699522427967
2544.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.03732037777776,29.932628969135635
2549.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.069390748148132,29.968262713991603
2554.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.101461118518504,30.003896458847567
2559.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.133531488888874,30.039530203703535
2564.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.165601859259246,30.075163948559496
2569.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.197672229629616,30.110797693415464
2574.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.229742599999987,30.146431438271428
2579.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.261812970370359,30.182065183127396
2584.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.293883340740729,30.21769892798336
2589.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.3259537111111,30.253332672839328
2594.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.35802408148147,30.288966417695292
2599.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.390094451851843,30.32460016255126
2604.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.422164822222214,30.360233907407224
2609.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.454235192592584,30.395867652263185
2614.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.486305562962956,30.431501397119153
2619.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.518375933333328,30.467135141975117
2624.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.550446303703698,30.502768886831085
2629.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.58251667407407,30.53840263168705
2634.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.61458704444444,30.574036376543017
2639.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.646657414814811,30.60967012139898
2644.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.678727785185183,30.64530386625495
2649.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.710798155555553,30.680937611110913
2654.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.742868525925925,30.716571355966877
2659.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.774938896296295,30.75220510082284
2664.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.807009266666666,30.78783884567881
2669.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.839079637037038,30.823472590534774
2674.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.871150007407408,30.85910633539074
2679.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.90322037777778,30.894740080246706
2684.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.935290748148152,30.930373825102674
2689.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.967361118518522,30.966007569958638
2694.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,10.999431488888893,31.001641314814606
2699.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.031501859259263,31.037275059670566
2704.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.063572229629635,31.07290880452653
2709.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.095642600000007,31.1085425493825
2714.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.127712970370377,31.144176294238463
2719.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.159783340740749,31.17981003909443
2724.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.191853711111118,31.215443783950395
2729.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.22392408148149,31.251077528806363
2734.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.255994451851862,31.286711273662327
2739.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.288064822222232,31.322345018518295
2744.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.320135192592604,31.357978763374255
2749.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.352205562962974,31.393612508230223
2754.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.384275933333345,31.429246253086188
2759.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.416346303703717,31.464879997942155
2764.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.448416674074087,31.50051374279812
2769.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.480487044444459,31.536147487654087
2774.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.51255741481483,31.57178123251005
2779.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.5446277851852,31.60741497736602
2784.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.576698155555572,31.643048722221984
2789.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.608768525925942,31.678682467077945
2794.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.640838896296314,31.714316211933912
2799.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.672909266666686,31.749949956789877
2804.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.704979637037056,31.785583701645844
2809.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.737050007407428,31.82121744650181
2814.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.769120377777798,31.856851191357777
2819.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.80119074814817,31.89248493621374
2824.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.833261118518541,31.92811868106971
2829.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.865331488888911,31.963752425925673
2834.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.897401859259283,31.999386170781637
2839.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.929472229629654,32.035019915637605
2844.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.961542600000024,32.07065366049357
2849.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,11.993612970370396,32.10628740534953
2854.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.025683340740766,32.1419211502055
2859.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.057753711111138,32.17755489506147
2864.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.08982408148151,32.21318863991743
2869.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.12189445185188,32.2488223847734
2874.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.153964822222251,32.28445612962936
2879.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.186035192592621,32.320089874485326
2884.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.218105562962993,32.35572361934129
2889.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.250175933333365,32.391357364197255
2894.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.282246303703735,32.426991109053226
2899.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.314316674074107,32.46262485390919
2904.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.346387044444477,32.498258598765155
2909.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.378457414814848,32.53389234362112
2914.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.41052778518522,32.56952608847709
2919.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.44259815555559,32.605159833333055
2924.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.474668525925962,32.64079357818902
2929.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.506738896296334,32.67642732304498
2934.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.538809266666703,32.71206106790095
2939.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.570879637037075,32.74769481275691
2944.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.602950007407445,32.783328557612876
2949.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.635020377777817,32.81896230246885
2954.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.667090748148189,32.85459604732481
2959.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.699161118518559,32.890229792180776
2964.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.73123148888893,32.92586353703674
2969.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.7633018592593,32.961497281892704
2974.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.795372229629672,32.99713102674867
2979.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.827442600000044,33.03276477160464
2984.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.859512970370414,33.068398516460604
2989.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.891583340740786,33.10403226131657
2994.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.923653711111157,33.13966600617253
2999.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.955724081481527,33.175299751028504
3004.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,12.987794451851899,33.21093349588447
3009.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.019864822222269,33.24656724074043
3014.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.05193519259264,33.2822009855964
3019.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.084005562963013,33.31783473045236
3024.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.116075933333383,33.353468475308325
3029.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.148146303703754,33.38910222016429
3034.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.180216674074124,33.42473596502026
3039.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.212287044444496,33.460369709876225
3044.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.244357414814868,33.49600345473219
3049.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.276427785185238,33.531637199588154
3054.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.30849815555561,33.567270944444125
3059.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.34056852592598,33.60290468930008
3064.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.372638896296351,33.638538434156054
3069.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.404709266666723,33.67417217901202
3074.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.436779637037093,33.70980592386798
3079.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.468850007407465,33.74543966872395
3084.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.500920377777836,33.78107341357992
3089.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.532990748148206,33.81670715843588
3094.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.565061118518578,33.85234090329185
3099.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.597131488888948,33.88797464814781
3104.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.62920185925932,33.923608393003775
3109.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.661272229629692,33.95924213785974
3114.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.693342600000062,33.994875882715704
3119.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.725412970370433,34.030509627571675
3124.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.757483340740803,34.06614337242764
3129.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.789553711111175,34.1017771172836
3134.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.821624081481547,34.13741086213957
3139.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.853694451851917,34.17304460699554
3144.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.885764822222288,34.2086783518515
3149.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.91783519259266,34.24431209670747
3154.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.94990556296303,34.27994584156343
3159.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,13.981975933333402,34.315579586419396
3164.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.014046303703772,34.35121333127536
3169.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.046116674074144,34.38684707613133
3174.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.078187044444515,34.422480820987296
3179.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.110257414814885,34.45811456584326
3184.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.142327785185257,34.493748310699225
3189.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.174398155555627,34.529382055555196
3194.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.206468525925999,34.56501580041115
3199.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.23853889629637,34.60064954526712
3204.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.27060926666674,34.63628329012309
3209.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.302679637037112,34.67191703497905
3214.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.334750007407482,34.70755077983502
3219.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.366820377777854,34.74318452469098
3224.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.398890748148226,34.77881826954695
3229.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.430961118518596,34.81445201440292
3234.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.463031488888968,34.85008575925888
3239.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.49510185925934,34.885719504114846
3244.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.52717222962971,34.92135324897081
3249.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.559242600000081,34.956986993826774
3254.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.591312970370451,34.992620738682746
3259.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.623383340740823,35.02825448353871
3264.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.655453711111194,35.063888228394674
3269.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.687524081481564,35.09952197325064
3274.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.719594451851936,35.13515571810661
3279.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.751664822222306,35.170789462962574
3284.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.783735192592678,35.20642320781853
3289.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.81580556296305,35.2420569526745
3294.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.84787593333342,35.27769069753047
3299.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.879946303703791,35.31332444238643
3304.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.912016674074163,35.348958187242395
3309.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.944087044444533,35.38459193209837
3314.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,14.976157414814905,35.42022567695433
3319.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.008227785185275,35.455859421810295
3324.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.040298155555647,35.49149316666626
3329.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.072368525926018,35.527126911522224
3334.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.104438896296388,35.56276065637819
3339.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.13650926666676,35.59839440123416
3344.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.16857963703713,35.634028146090124
3349.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.200650007407502,35.66966189094609
3354.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.232720377777873,35.70529563580205
3359.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.264790748148243,35.740929380658024
3364.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.296861118518615,35.77656312551399
3369.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.328931488888985,35.81219687036995
3374.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.361001859259357,35.84783061522592
3379.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.393072229629729,35.88346436008188
3384.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.425142600000099,35.919098104937845
3389.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.45721297037047,35.95473184979381
3394.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.489283340740842,35.99036559464978
3399.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.521353711111212,36.025999339505745
3404.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.553424081481584,36.06163308436171
3409.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.585494451851954,36.09726682921767
3414.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.617564822222326,36.132900574073645
3419.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.649635192592697,36.1685343189296
3424.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.681705562963067,36.20416806378557
3429.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.713775933333439,36.23980180864154
3434.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.745846303703809,36.2754355534975
3439.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.77791667407418,36.311069298353466
3444.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.809987044444552,36.34670304320944
3449.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.842057414814922,36.3823367880654
3454.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.874127785185294,36.417970532921366
3459.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.906198155555666,36.45360427777733
3464.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.938268525926036,36.489238022633295
3469.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,15.970338896296408,36.52487176748926
3474.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.002409266666778,36.56050551234522
3479.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.034479637037148,36.596139257201195
3484.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.06655000740752,36.63177300205716
3489.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.09862037777789,36.66740674691312
3494.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.13069074814826,36.70304049176909
3499.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.162761118518635,36.73867423662506
3504.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.194831488889005,36.77430798148102
3509.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.226901859259375,36.80994172633699
3514.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.258972229629748,36.84557547119295
3519.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.291042600000118,36.881209216048916
3524.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.323112970370488,36.91684296090488
3529.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.35518334074086,36.95247670576085
3534.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.38725371111123,36.988110450616816
3539.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.4193240814816,37.02374419547278
3544.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.45139445185197,37.059377940328744
3549.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.483464822222345,37.095011685184716
3554.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.515535192592715,37.13064543004067
3559.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.547605562963085,37.16627917489664
3564.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.57967593333346,37.20191291975261
3569.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.61174630370383,37.23754666460857
3574.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.6438166740742,37.27318040946454
3579.0,120.0,0.34321791666666607,0.922978333333335,15.63584944444441,16.675887044444572,37.3088141543205
